"id","SYMBOL"
"17411487",NA
"17411489","VMN1R2"
"17411492","LOC621549"
"17411503","TGS1"
"17411520",NA
"17411522","2210414B05RIK"
"17411527","LYN"
"17411545","6330407A03RIK"
"17411547","CHCHD7"
"17411566",NA
"17411568","4930423M02RIK"
"17411575","FAM110B"
"17411591","GM20021"
"17411594","UBXN2B"
"17411605","SDCBP"
"17411621",NA
"17411626","8430436N08RIK"
"17411630","8430436N08RIK"
"17411633",NA
"17411635","RAB2A"
"17411647","CHD7"
"17411695",NA
"17411697","CLVS1"
"17411714","ASPH"
"17411716","4930412C18RIK"
"17411727","GDF6"
"17411732","2610301B20RIK"
"17411744","GM11827"
"17411749","SUMO2"
"17411751","TRP53INP1"
"17411761","CCNE2"
"17411779",NA
"17411783","GXYLT1"
"17411786","1110037F02RIK"
"17411815","RAD54B"
"17411840","GEM"
"17411848","CDH17"
"17411869",NA
"17411871","1700123M08RIK"
"17411878",NA
"17411881","TMEM67"
"17411885","C430048L16RIK"
"17411892","RBM12B"
"17411901",NA
"17411905",NA
"17411907","GM11818"
"17411913",NA
"17411918","RUNX1T1"
"17411937",NA
"17411939","TMEM55A"
"17411948","GM11837"
"17411955",NA
"17411961","TMEM64"
"17411966","CALB1"
"17411981","NBN"
"17411999",NA
"17412001","A530072M11RIK"
"17412009",NA
"17412013","MMP16"
"17412033",NA
"17412045",NA
"17412047","CNGB3"
"17412067","FAM82B"
"17412085","SLC7A13"
"17412092","TTPA"
"17412102","GGH"
"17412115",NA
"17412119",NA
"17412121",NA
"17412123","CCNC"
"17412144","USP45"
"17412166","SFRS18"
"17412191","COQ3"
"17412202","6230409E13RIK"
"17412213","FBXL4"
"17412227",NA
"17412229",NA
"17412231",NA
"17412237","MMS22L"
"17412269","KLHL32"
"17412272","NDUFAF4"
"17412282","GPR63"
"17412292",NA
"17412294",NA
"17412296","EPHA7"
"17412323",NA
"17412327",NA
"17412330","LASC1"
"17412335","4930556G01RIK"
"17412350","MAP3K7"
"17412374","BACH2"
"17412391",NA
"17412395",NA
"17412400","GM20066"
"17412402",NA
"17412404","CASP8AP2"
"17412418","MDN1"
"17412534","LYRM2"
"17412539","RRAGD"
"17412552","UBE2J1"
"17412563","GABRR2"
"17412579","GABRR1"
"17412593","SRSF12"
"17412602","RNGTT"
"17412627","CNR1"
"17412636",NA
"17412638",NA
"17412640",NA
"17412643",NA
"17412645","AKIRIN2"
"17412653","RARS2"
"17412679",NA
"17412681","CGA"
"17412689",NA
"17412692","IFNK"
"17412696","3110043O21RIK"
"17412703",NA
"17412705","GM12371"
"17412708",NA
"17412717",NA
"17412719",NA
"17412721",NA
"17412723","1700009N14RIK"
"17412728",NA
"17412730","ACO1"
"17412759","2010003O02RIK"
"17412763","4930509K18RIK"
"17412767","TMEM215"
"17412774","DNAJA1"
"17412793","SPINK4"
"17412801","CHMP5"
"17412813","NFX1"
"17412846","MIR3094"
"17412848",NA
"17412850","UBE2R2"
"17412858",NA
"17412860","UBAP1"
"17412871","NUDT2"
"17412875","1700066J24RIK"
"17412879",NA
"17412883","DNAIC1"
"17412907",NA
"17412910",NA
"17412913","IL11RA1"
"17412932","GALT"
"17412952","GM3893"
"17412962","GM3893"
"17412965","CCL21B"
"17412973","CCL19"
"17412979","CCL27A"
"17412987","GM13298"
"17412995","4933409K07RIK"
"17412998","4933409K07RIK"
"17413000","4933409K07RIK"
"17413025","CCL21B"
"17413033","CCL19"
"17413039","CCL27B"
"17413054","CCL27A"
"17413057",NA
"17413061",NA
"17413075","GM3893"
"17413078","CCL21B"
"17413084","CCL19"
"17413090","GM13308"
"17413094","GM13298"
"17413100","4933409K07RIK"
"17413103","GM13308"
"17413107","4933409K07RIK"
"17413123","CCL21B"
"17413131","CCL19"
"17413137","CCL27B"
"17413151","CCL27A"
"17413154",NA
"17413158","4933409K07RIK"
"17413162",NA
"17413170",NA
"17413173","N28178"
"17413191","DNAJB5"
"17413206","1700022I11RIK"
"17413211","VCP"
"17413213","STOML2"
"17413221","UNC13B"
"17413269","ATP8B5"
"17413300","RUSC2"
"17413325","TESK1"
"17413339","CCDC107"
"17413352","CAR9"
"17413369","CREB3"
"17413384","RGP1"
"17413399",NA
"17413403","NPR2"
"17413436","TMEM8B"
"17413456",NA
"17413458","HRCT1"
"17413463","5430416O09RIK"
"17413466","A630077J23RIK"
"17413470","OLFR155"
"17413474","RECK"
"17413500","GLIPR2"
"17413507","CCIN"
"17413511","CLTA"
"17413523","GM12503"
"17413526","GM12504"
"17413528","MELK"
"17413550",NA
"17413553","ZCCHC7"
"17413567",NA
"17413570",NA
"17413573","GRHPR"
"17413587",NA
"17413591","POLR1E"
"17413615","FRMPD1"
"17413633","RG9MTD3"
"17413649","DCAF10"
"17413660",NA
"17413662","GM12408"
"17413666","GM829"
"17413671",NA
"17413674","ALDH1B1"
"17413678","1300002K09RIK"
"17413706","E230008N13RIK"
"17413747","TDRD7"
"17413770","TMOD1"
"17413787",NA
"17413789","NCBP1"
"17413817","FOXE1"
"17413821","ANP32B"
"17413832","NANS"
"17413845",NA
"17413847","CORO2A"
"17413852","GALNT12"
"17413866","COL15A1"
"17413915","TGFBR1"
"17413932","SEC61B"
"17413940",NA
"17413942",NA
"17413945","NR4A3"
"17413958","STX17"
"17413978","INVS"
"17414007","HNRNPF"
"17414009","5730528L13RIK"
"17414017","TMEFF1"
"17414032","MURC"
"17414038",NA
"17414040",NA
"17414045","E130309F12RIK"
"17414057",NA
"17414059",NA
"17414061","ZFP189"
"17414068","RNF20"
"17414097",NA
"17414099","CYLC2"
"17414108",NA
"17414110",NA
"17414112",NA
"17414114","SMC2"
"17414146","4930547C10RIK"
"17414152","OLFR275"
"17414159","OLFR270"
"17414161","NIPSNAP3A"
"17414173","NIPSNAP3B"
"17414184","4930522O17RIK"
"17414188","SLC44A1"
"17414212","FSD1L"
"17414228","FKTN"
"17414245","TAL2"
"17414250","TMEM38B"
"17414264",NA
"17414266",NA
"17414268",NA
"17414270",NA
"17414273",NA
"17414275",NA
"17414277","ZFP462"
"17414296","GM19609"
"17414299",NA
"17414301","RAD23B"
"17414318","GM12511"
"17414321",NA
"17414327","ACTL7A"
"17414331","BC026590"
"17414340",NA
"17414342","GM12530"
"17414348",NA
"17414351","PALM2"
"17414364","AKAP2"
"17414380",NA
"17414382","SVEP1"
"17414385","MUSK"
"17414406",NA
"17414408","ZKSCAN16"
"17414416","DNAJC25"
"17414428","GNG10"
"17414434","UGCG"
"17414450",NA
"17414454",NA
"17414456","HSDL2"
"17414472","E130308A19RIK"
"17414482","SNX30"
"17414497","MUP6"
"17414507",NA
"17414512","MUP-PS12"
"17414520",NA
"17414529",NA
"17414533",NA
"17414536","SLC31A2"
"17414545","SLC31A1"
"17414554","PRPF4"
"17414572","BSPRY"
"17414583","4933430I17RIK"
"17414600","RGS3"
"17414642",NA
"17414647",NA
"17414649",NA
"17414651","ZFP618"
"17414672","COL27A1"
"17414727","MIR455"
"17414729","ORM1"
"17414738","ORM3"
"17414747","ORM2"
"17414756",NA
"17414760","ATP6V1G1"
"17414767","6330416G13RIK"
"17414782",NA
"17414796",NA
"17414800",NA
"17414802","PAPPA"
"17414828","TRIM32"
"17414834",NA
"17414836","TLR4"
"17414846",NA
"17414851",NA
"17414853",NA
"17414855",NA
"17414858","TLE1"
"17414861","C630043F03RIK"
"17414866",NA
"17414868","GM428"
"17414884","GM428"
"17414891","GM428"
"17414900","GM428"
"17414908","GM11240"
"17414913","FRMD3"
"17414935","KDM4C"
"17414964",NA
"17414966","B230208B08RIK"
"17414969",NA
"17414971","TYRP1"
"17414984","D4BWG0951E"
"17414991","GM11412"
"17414993",NA
"17414995","GM5860"
"17415001",NA
"17415003",NA
"17415006",NA
"17415010",NA
"17415012",NA
"17415016","SNAPC3"
"17415028","SNAPC3"
"17415035","4930473A06RIK"
"17415073",NA
"17415076","CNTLN"
"17415109","SH3GL2"
"17415130","GM12680"
"17415134",NA
"17415136","ADAMTSL1"
"17415172",NA
"17415174",NA
"17415177","RRAGA"
"17415181","DENND4C"
"17415219","ACER2"
"17415231","CDH2"
"17415233",NA
"17415236",NA
"17415239","BC057079"
"17415290","MIR491"
"17415292","GM13271"
"17415294",NA
"17415296","GM13283"
"17415302","GM13283"
"17415305","GM13288"
"17415310","GM13288"
"17415315","GM13272"
"17415319","IFNZ"
"17415323","GM13288"
"17415328","GM13288"
"17415333","GM13288"
"17415338","GM13275"
"17415340","GM13288"
"17415345","GM13286"
"17415349","GM13287"
"17415353","GM13288"
"17415359","IFNA7"
"17415361","IFNA11"
"17415365","IFNA6"
"17415367","IFNA5"
"17415369","IFNA4"
"17415373","IFNA1"
"17415375","GM12603"
"17415380","MTAP"
"17415391",NA
"17415396",NA
"17415401","DMRTA1"
"17415407",NA
"17415411","ZFP352"
"17415417",NA
"17415421",NA
"17415424",NA
"17415428",NA
"17415430",NA
"17415432",NA
"17415434","5830433M19RIK"
"17415437","GM12657"
"17415439","IFT74"
"17415464",NA
"17415467","MIR872"
"17415469","TEK"
"17415496",NA
"17415502","BC042782"
"17415529",NA
"17415535","GM3831"
"17415538",NA
"17415542",NA
"17415544","FGGY"
"17415570","HOOK1"
"17415606","NFIA"
"17415627",NA
"17415629",NA
"17415635","INADL"
"17415700",NA
"17415702","L1TD1"
"17415711","A730085A09RIK"
"17415715","USP1"
"17415728","ANGPTL3"
"17415741",NA
"17415744","LOC100862572"
"17415747","ATG4C"
"17415764",NA
"17415768",NA
"17415771",NA
"17415774","FOXD3"
"17415778","ALG6"
"17415796",NA
"17415798","EFCAB7"
"17415813",NA
"17415815","PGM2"
"17415832",NA
"17415835","ROR1"
"17415847",NA
"17415850","UBE2U"
"17415863","CACHD1"
"17415897","RAVER2"
"17415915",NA
"17415917",NA
"17415919",NA
"17415922","0610043K17RIK"
"17415928",NA
"17415932","AK4"
"17415943","DNAJC6"
"17415971",NA
"17415973","LEPROT"
"17415979","LEPR"
"17416005",NA
"17416009","GM12794"
"17416014","GM12789"
"17416023","PDE4B"
"17416059",NA
"17416061","SGIP1"
"17416100","TCTEX1D1"
"17416110","MIER1"
"17416136","4930456L15RIK"
"17416141","OMA1"
"17416154","LOC622167"
"17416160","LOC622167"
"17416162","DAB1"
"17416192",NA
"17416196","C8B"
"17416212","1700024P16RIK"
"17416234","PPAP2B"
"17416243",NA
"17416248",NA
"17416251","USP24"
"17416325","DHCR24"
"17416336","TTC22"
"17416347","PARS2"
"17416353","ACOT11"
"17416364","SSBP3"
"17416397","CYB5RL"
"17416415","CDCP2"
"17416422","2210012G02RIK"
"17416427","TMEM59"
"17416440","LDLRAD1"
"17416448","HSPB11"
"17416460","YIPF1"
"17416481","TMEM48"
"17416506","GLIS1"
"17416524","1700047F07RIK"
"17416533",NA
"17416537",NA
"17416540","LRP8"
"17416566","MAGOH"
"17416576","0610037L13RIK"
"17416596","4930407G08RIK"
"17416600","SLC1A7"
"17416616","ECHDC2"
"17416633","2010305A19RIK"
"17416643","ZCCHC11"
"17416685",NA
"17416687",NA
"17416690","ORC1"
"17416714","CC2D1B"
"17416743","3110021N24RIK"
"17416748","TXNDC12"
"17416761","KTI12"
"17416764","RAB3B"
"17416773","NRD1"
"17416811","MIR761"
"17416814","CALR4"
"17416830","EPS15"
"17416862","TTC39A"
"17416891",NA
"17416893",NA
"17416897","FAF1"
"17416921","DMRTA2"
"17416926","AGBL4"
"17416955","BEND5"
"17416967","SPATA6"
"17416993","SKINT8"
"17417005","SKINT7"
"17417017","SKINT1"
"17417030","SKINT4"
"17417046","SKINT3"
"17417059","GM12814"
"17417066","SKINT2"
"17417078",NA
"17417082","SKINT11"
"17417090","GM12824"
"17417099",NA
"17417102","GM12830"
"17417107","9130206I24RIK"
"17417115",NA
"17417117","STIL"
"17417138","TAL1"
"17417146","PDZK1IP1"
"17417162",NA
"17417167","CYP4A29-PS"
"17417180","CYP4A12A"
"17417195","CYP4A12B"
"17417210","CYP4A30B-PS"
"17417223","CYP4A10"
"17417238",NA
"17417240","CYP4A31"
"17417255","CYP4A32"
"17417269","4732418C07RIK"
"17417290","ATPAF1"
"17417302",NA
"17417306","MOB3C"
"17417314","MKNK1"
"17417336","KNCN"
"17417344",NA
"17417349","LRRC41"
"17417367","POMGNT1"
"17417400","1700042G07RIK"
"17417404",NA
"17417407","PIK3R3"
"17417422","IPP"
"17417434","TMEM69"
"17417437","GPBP1L1"
"17417456","C530005A16RIK"
"17417478",NA
"17417480","PRDX1"
"17417492","CCDC163"
"17417512","TESK2"
"17417530","MUTYH"
"17417548",NA
"17417551","ZSWIM5"
"17417569",NA
"17417571",NA
"17417573","HECTD3"
"17417598","EIF2B3"
"17417620",NA
"17417622","PTCH2"
"17417647","TCTEX1D4"
"17417654",NA
"17417658",NA
"17417660","TMEM53"
"17417669",NA
"17417673",NA
"17417676","RNF220"
"17417679","ERI3"
"17417697",NA
"17417699",NA
"17417702","SLC6A9"
"17417729",NA
"17417732",NA
"17417736",NA
"17417738","HYI"
"17417749","MED8"
"17417767","ELOVL1"
"17417784","2610528J11RIK"
"17417791","EBNA1BP2"
"17417808","D4ERTD617E"
"17417812","OLFR62"
"17417814","OLFR1341"
"17417817","OLFR1340"
"17417819","OLFR1339"
"17417821","OLFR1331"
"17417824","OLFR1330"
"17417826","LAO1"
"17417837",NA
"17417842",NA
"17417844","SLC2A1"
"17417858","MIR1957"
"17417860","CCDC23"
"17417869","AU022252"
"17417872","LEPRE1"
"17417898","CLDN19"
"17417908",NA
"17417910","ZMYND12"
"17417924",NA
"17417926","FOXJ3"
"17417946","GUCA2A"
"17417952","HIVEP3"
"17417976","EDN2"
"17417985",NA
"17417988","SCMH1"
"17418016","SLFNL1"
"17418024","GM8439"
"17418030",NA
"17418035","CITED4"
"17418043","RIMS3"
"17418057",NA
"17418059","COL9A2"
"17418090",NA
"17418092",NA
"17418094","9530002B09RIK"
"17418101","PPT1"
"17418116","4933421A08RIK"
"17418119","MYCL1"
"17418128","TRIT1"
"17418141","BMP8B"
"17418154","OXCT2B"
"17418158","HPCAL4"
"17418168","NT5C1A"
"17418177","HEYL"
"17418187","PABPC4"
"17418211",NA
"17418213",NA
"17418215",NA
"17418217",NA
"17418223","RHBDL2"
"17418236",NA
"17418241","MYCBP"
"17418252","RRAGC"
"17418264","4933407E24RIK"
"17418268","POU3F1"
"17418271","FHL3"
"17418279","SF3A3"
"17418304","MIR697"
"17418306","INPP5B"
"17418339","MTF1"
"17418355",NA
"17418357","YRDC"
"17418367","EPHA10"
"17418391","9930104L06RIK"
"17418403","RSPO1"
"17418413","GNL2"
"17418439","SNIP1"
"17418447","MEAF6"
"17418462","1700041M05RIK"
"17418465","GRIK3"
"17418483","FTL1"
"17418485","CSF3R"
"17418507","MRPS15"
"17418519","OSCP1"
"17418536","LSM10"
"17418540","STK40"
"17418557",NA
"17418560","FAM176B"
"17418569",NA
"17418571","TRAPPC3"
"17418581","COL8A2"
"17418589","TEKT2"
"17418592","CLSPN"
"17418625","5730409E04RIK"
"17418629","PSMB2"
"17418640","AU040320"
"17418680","SFPQ"
"17418701","ZMYM6"
"17418724","GM12942"
"17418732","DLGAP3"
"17418749","BC003266"
"17418753","4930471C06RIK"
"17418757","1700080G11RIK"
"17418760",NA
"17418767","CSMD2"
"17418850",NA
"17418854",NA
"17418857","PHC2"
"17418881","A3GALT2"
"17418890",NA
"17418893","TRIM62"
"17418901",NA
"17418904","AK2"
"17418916","RNF19B"
"17418934","TMEM54"
"17418943",NA
"17418945","FNDC5"
"17418952","YARS"
"17418972",NA
"17418976","SYNC"
"17418982","RBBP4"
"17418985","ZBTB8OS"
"17418997",NA
"17418999","BSDC1"
"17419015","1700125D06RIK"
"17419020","MARCKSL1"
"17419025","TMEM234"
"17419038","TMEM234"
"17419041","LOC100861795"
"17419044","PTP4A2"
"17419056",NA
"17419058","LOC100505156"
"17419060","E330017L17RIK"
"17419068","SPOCD1"
"17419090","1700003M07RIK"
"17419097","BAI2"
"17419131","COL16A1"
"17419206","PEF1"
"17419215","FABP3"
"17419222","SNRNP40"
"17419237","PUM1"
"17419263","SNORD85"
"17419265",NA
"17419268",NA
"17419270",NA
"17419272",NA
"17419277","SDC3"
"17419287","LAPTM5"
"17419305","MATN1"
"17419316",NA
"17419321",NA
"17419323","GM831"
"17419332","MECR"
"17419354","SRSF4"
"17419369","TMEM200B"
"17419371","EPB4.1"
"17419374",NA
"17419377","TAF12"
"17419389","SNHG12"
"17419405","SNORA16A"
"17419407","SNORA44"
"17419409","SNORA61"
"17419411","SNORD99"
"17419413",NA
"17419416",NA
"17419418",NA
"17419420",NA
"17419423","DNAJC8"
"17419437","PTAFR"
"17419443","EYA3"
"17419469","RPA2"
"17419483","FGR"
"17419500","AHDC1"
"17419521",NA
"17419524","WASF2"
"17419543","CD164L2"
"17419553","MAP3K6"
"17419587","SLC9A1"
"17419608","FAM46B"
"17419613","1810019J16RIK"
"17419622","NR0B2"
"17419626","GPATCH3"
"17419636","GPN2"
"17419646",NA
"17419648",NA
"17419651",NA
"17419653","RPS6KA1"
"17419658",NA
"17419661",NA
"17419669","AIM1L"
"17419692","UBXN11"
"17419716",NA
"17419718","ZFP593"
"17419731","TRIM63"
"17419741","SLC30A2"
"17419754","PAFAH2"
"17419773","STMN1"
"17419783","PAQR7"
"17419792","2610002D18RIK"
"17419799","RHD"
"17419812","D4WSU53E"
"17419831","SYF2"
"17419840","RUNX3"
"17419853",NA
"17419857","4930555I21RIK"
"17419873",NA
"17419875","1700029M20RIK"
"17419880","IL28RA"
"17419890","IL22RA1"
"17419902","MYOM3"
"17419940","SRSF10"
"17419959","CNR2"
"17419965","FUCA1"
"17419980","HMGCL"
"17419995","GALE"
"17420011",NA
"17420014",NA
"17420016","ID3"
"17420024","E2F2"
"17420036","ASAP3"
"17420064","TCEA3"
"17420079","ZFP46"
"17420091","HNRNPR"
"17420106","2610528B01RIK"
"17420108","9130020K20RIK"
"17420110","GM17388"
"17420113","HTR1D"
"17420121",NA
"17420125","LUZP1"
"17420134","4930549C01RIK"
"17420139","LACTBL1"
"17420150",NA
"17420152",NA
"17420154","WNT4"
"17420162","CDC42"
"17420166","1700013G24RIK"
"17420171","HSPG2"
"17420270","USP48"
"17420316","RAP1GAP"
"17420347","ECE1"
"17420373","EIF4G3"
"17420422","2310026L22RIK"
"17420425","HP1BP3"
"17420447","SH2D5"
"17420462","KIF17"
"17420486","DDOST"
"17420500","FAM43B"
"17420505","MUL1"
"17420514","CAMK2N1"
"17420519","PLA2G2C"
"17420530","PLA2G2D"
"17420539","PLA2G2A"
"17420546","PLA2G2E"
"17420557","RNF186"
"17420561","TMCO4"
"17420582","CAPZB"
"17420604","AKR7A5"
"17420615",NA
"17420619","C230096C10RIK"
"17420646","UBR4"
"17420761","IFFO2"
"17420777","ALDH4A1"
"17420800","TAS1R2"
"17420811",NA
"17420815",NA
"17420817",NA
"17420820",NA
"17420823",NA
"17420827","A830025M08"
"17420831",NA
"17420834",NA
"17420838",NA
"17420841",NA
"17420846","RCC2"
"17420866","PADI1"
"17420870","4930515B02RIK"
"17420874","PADI2"
"17420895",NA
"17420897","SDHB"
"17420911","ATP13A2"
"17420951","MFAP2"
"17420963","SPATA21"
"17420981","D4ERTD22E"
"17420984","FBXO42"
"17420996","6330545A04RIK"
"17421006","ARHGEF19"
"17421030","GM13056"
"17421033","EPHA2"
"17421057",NA
"17421060","FAM131C"
"17421068","CLCNKB"
"17421074","HSPB7"
"17421080","ZBTB17"
"17421103","B330016D10RIK"
"17421105","AI507597"
"17421110","AGMAT"
"17421120","CASP9"
"17421138","1810035I16RIK"
"17421142",NA
"17421145","LOC545691"
"17421150","4930455G09RIK"
"17421153","GM10565"
"17421164",NA
"17421168",NA
"17421170","HNRNPH2"
"17421172",NA
"17421174","LRRC38"
"17421179","PRAMEL1"
"17421187","PRAMEF8"
"17421196","GM13040"
"17421203","GM13057"
"17421209","GM13040"
"17421215","BC080695"
"17421222","GM13083"
"17421227","GM13078"
"17421233","GM13023"
"17421242","GM13103"
"17421254","PRAMEL4"
"17421263","GM13102"
"17421271","OOG2"
"17421283","GCN1L1"
"17421285","GM13128"
"17421290","GM13119"
"17421297",NA
"17421300","9430007A20RIK"
"17421307","GM13177"
"17421312","DHRS3"
"17421327",NA
"17421332","SMARCA5-PS"
"17421334","GM13242"
"17421364","GM13212"
"17421380","GM13212"
"17421384","1700029I01RIK"
"17421390","GM13238"
"17421392",NA
"17421394","GM13034"
"17421413","ZFP600"
"17421423",NA
"17421432","GM13251"
"17421437","GM13247"
"17421444","GM13251"
"17421452",NA
"17421462","LOC100861620"
"17421469","REX2"
"17421476","GM13139"
"17421488","GM13248"
"17421491","GM13152"
"17421511","ZFP600"
"17421517",NA
"17421521","GM13154"
"17421534","FV1"
"17421536","2510039O18RIK"
"17421540","NPPB"
"17421545","NPPA"
"17421550","MTHFR"
"17421571","MAD2L2"
"17421588","FBXO2"
"17421596",NA
"17421600","MTOR"
"17421661",NA
"17421663",NA
"17421665","EXOSC10"
"17421694","SRM"
"17421704","MASP2"
"17421719","GM572"
"17421732",NA
"17421735","CASZ1"
"17421764",NA
"17421766",NA
"17421774","DFFA"
"17421785",NA
"17421788",NA
"17421791","UBE4B"
"17421797","LOC100861760"
"17421801",NA
"17421807","LZIC"
"17421821","CTNNBIP1"
"17421828","CLSTN1"
"17421850",NA
"17421853",NA
"17421856",NA
"17421858","SPSB1"
"17421862",NA
"17421865","MIR34A"
"17421867","GPR157"
"17421875","SLC2A5"
"17421895","SLC2A7"
"17421908","ENO1"
"17421928","RERE"
"17421960",NA
"17421962","LOC100862451"
"17421968",NA
"17421972","ERRFI1"
"17421981","TNFRSF9"
"17421997",NA
"17421999","UTS2"
"17422006",NA
"17422012","4930589P08RIK"
"17422015","DNAJC11"
"17422039","KLHL21"
"17422047","NOL9"
"17422066","PLEKHG5"
"17422092","TNFRSF25"
"17422109","HES2"
"17422117","ACOT7"
"17422135",NA
"17422138","GPR153"
"17422148","ICMT"
"17422160","RPL22"
"17422170","CHD5"
"17422215",NA
"17422218","NPHP4"
"17422257","GM833"
"17422261",NA
"17422264",NA
"17422266",NA
"17422269","A430005L14RIK"
"17422276","BC046331"
"17422302","LRRC47"
"17422314",NA
"17422317",NA
"17422319","WDR8"
"17422337","MEGF6"
"17422384","PRDM16"
"17422389",NA
"17422394",NA
"17422398","GM13111"
"17422401",NA
"17422404","TTC34"
"17422415","MMEL1"
"17422443","HES5"
"17422449","PANK4"
"17422471",NA
"17422476","PEX10"
"17422488","MORN1"
"17422510","2610002J02RIK"
"17422521","2010015L04RIK"
"17422546","C030017K20RIK"
"17422565","TMEM52"
